-0.14069642	-0.012926345	-0.09367677	0.28068563	-0.011346935	-0.024672937	-0.12302488	-0.100543365	0.36799985	0.15012054	-0.16073728	-0.020667963	0.09554859	-0.066028774	-0.02412929	-0.08658774	-0.070748486	-0.44091913	0.2987929	0.046827216	0.0674761	0.18215895	0.389752	0.11033039	0.33502653	-0.02244205	0.18332434	-0.32734603	-0.03454072	0.27200592	-0.18263195	-0.17965168	-0.11153563	-0.12725402	0.13740674	-0.12975663	0.24419162	0.03305558	-0.29808268	-0.16840553	-0.09949132	-0.09136135	0.08175505	0.12871617	0.23608598	-0.065519616	0.01952352	0.30591533	0.1998387	-0.04976923	-0.08848899	-0.24280901	0.08167625	0.32326168	-0.04494005	-0.06962726	0.006239679	-0.24288379	0.1072614	0.0846108	-0.07262394	0.0054426347	0.117899396	0.40850765	0.35258982	0.25889868	-0.19328816	0.023417644	0.07189128	-0.28305018	-0.0004810806	0.22393644	0.16069691	0.24491444	0.18607998	0.09120414	-0.006406374	-0.13010553	-0.09464946	-0.04411533	0.24563839	0.007855034	-0.059101116	-0.12602724	-0.18638034	0.23540422	-0.4245073	0.093979776	0.010821005	-0.35354638	-0.41460547	-0.06460247	-0.20462829	-0.11524604	-0.3774137	0.12315256	0.16025129	-0.35240504	-0.11243034	-0.1042092
-0.20394482	0.13455085	-0.28517917	0.16063379	-0.13829432	0.097144134	0.10087599	-0.040013526	0.4748169	0.046611886	-0.10641894	0.097541	0.1830401	-0.02528856	-0.07618468	-0.0330879	-0.002580959	-0.56934744	0.05580082	-0.04888484	0.15167542	0.26407233	0.4889064	0.17947789	0.25118935	0.013225066	-0.065641336	-0.2730065	-0.13360944	0.14963038	-0.20790468	0.037563577	-0.030194355	-0.04842285	-0.0033640447	0.0339903	0.10698594	0.10613588	-0.0151377935	-0.07537539	-0.0014435035	-0.25744468	0.1086299	-0.06195733	0.05812334	0.1534317	0.057110585	0.29691365	0.33881706	-0.1174835	0.11638568	-0.23552236	0.02091065	0.3290114	-0.13839856	-0.15468062	-0.010952946	-0.046986006	0.19439128	0.046344906	-0.15451749	0.044686195	0.12048407	0.27922288	0.09505623	0.041943274	-0.31334966	-0.008806428	0.044721685	-0.06351942	-0.118921466	0.04570937	0.029606543	0.1541458	-0.15031867	-0.10470331	0.11747229	-0.24664465	-0.28352216	-0.14644481	0.20798087	0.38109612	-0.14712597	-0.13658361	-0.19500183	0.05107572	-0.15446891	0.15233815	0.26937023	-0.22785513	-0.23482071	0.1981302	-0.09608027	-0.20063394	-0.21167982	0.013268576	0.2768879	-0.34457916	-0.24614072	0.09839298
0.15754619	0.43179354	-0.36854082	0.35518816	0.15214951	0.26508543	-0.02919329	0.41647542	0.105802365	0.35929558	-0.2110463	0.7064763	0.08549201	0.015624317	0.08088181	-0.28448027	-0.09562908	-0.29960805	-0.47582397	0.0062045585	0.29119858	0.33421287	0.1692475	-0.2531001	0.35191256	-0.13478473	0.091652185	0.10315067	-0.5276822	0.02689886	-0.146587	0.16596572	-0.58436453	0.47011414	0.34385145	-0.26722363	-0.31262624	0.5560809	-0.32035246	0.03373648	-0.21641958	-0.43823954	0.3506302	-0.32638302	0.07976932	-0.04765514	-0.12829877	0.16815025	0.45167896	0.042477295	0.053709973	0.20847191	0.06284005	0.32986116	-0.13345745	-0.6934088	-0.115050085	0.2289658	0.20576353	-0.12787548	0.14317778	-0.14286147	0.35633323	0.05308632	-0.24892566	-0.06062924	-0.12162387	0.24358226	-0.3233686	0.26014692	-0.15856187	0.4535621	0.0057474803	-0.024214525	-0.045432363	-0.0049588997	-0.08451696	-0.5936508	-0.026307687	-0.4028028	0.14461371	-0.18935378	-0.020050686	0.05562792	-0.2753651	0.07242711	0.17034726	0.01763809	0.26487058	0.19914961	-0.25141525	0.42299816	-0.5276771	-0.028581923	-0.15960418	0.08657246	0.104860276	-0.29351574	-0.40521482	0.2815817
-0.19057801	-0.089445315	-0.27421826	-0.14332858	-0.35078794	0.05995825	-0.20051067	-0.24553254	0.14694639	0.2360104	0.06947201	-0.21060869	0.23649451	-0.026929062	-0.15385062	0.24215466	0.13455221	-0.42467093	0.19810176	-0.057328656	0.094082475	0.25419185	0.6678002	0.11955923	-0.30301234	-0.26384643	0.2282762	-0.07004791	0.0019905586	0.1666863	-0.15407667	-0.05826828	-0.006883526	-0.2020841	-0.116341576	-0.10127865	-0.08948752	-0.27955097	-0.09405904	-0.30124655	-0.3829925	-0.17843005	0.039526947	0.17337096	0.17792185	0.09380758	0.11825389	0.03133545	-0.1704297	-0.30424604	-0.08424253	-0.22939426	-0.30947345	0.2754006	0.07934636	-0.11755461	0.1222914	-0.12363575	0.13650958	0.011540649	-0.21626586	0.03014333	0.35625362	0.20505577	0.10900155	0.21454492	-0.29075587	-0.046297573	-0.12301402	0.058826018	-0.30427924	0.024180887	-0.050849807	0.054605376	-0.12872754	0.052233692	0.128828	-0.20629157	0.049491294	-0.196359	0.18334629	-0.03568499	-0.14772819	-0.15174273	-0.13010241	0.22413027	-0.23500577	0.110852785	0.041381855	-0.14736658	-0.39207768	-0.00030777205	-0.5404617	-0.19379011	-0.21993168	0.11674339	0.3616396	-0.16487437	-0.21539024	-0.0291431
-0.28050405	-0.24436966	-0.20466022	0.16490859	-0.33607423	0.22496776	-0.06988547	0.05313984	0.37799728	0.38720655	0.0964153	-0.37911254	-0.05189919	-0.34327978	-0.15812169	-0.031338338	-0.11269802	-0.3060483	0.2879427	-0.106194004	0.13230838	0.2683395	0.16992465	0.2243586	-0.25812718	-0.017282117	-0.07044265	-0.080713354	-0.036195576	0.08093276	-0.27884653	0.03926846	-0.14619157	0.051484317	0.09962659	-0.12008882	0.5615286	-0.14506914	-0.029327778	0.1518642	-0.063294	-0.24818516	0.0022423745	-0.025295211	0.5241765	-0.08162246	0.10434235	0.10683039	-0.0062737376	0.050674986	-0.27749285	-0.13418399	-0.24305052	0.44091725	0.04925349	-0.08194051	0.0017858143	-0.11058765	0.33805507	0.04020137	0.12911199	0.0915104	-0.00079387426	0.3673773	0.07257268	-0.0019378713	-0.3955748	-0.32966852	0.011104108	-0.31389052	0.04206735	-0.08521401	0.03151417	0.24211016	-0.179514	-0.1020905	0.049910262	-0.22585334	0.0010269758	-0.42434755	0.045580607	0.28524393	-0.15742935	-0.28229463	-0.06454652	-0.19331	-0.3028992	0.11198053	0.17717446	-0.21411356	-0.36866724	0.18017246	-0.18214096	-0.12871635	-0.13397825	0.025566172	0.5550465	-0.3451628	-0.039809242	0.09940896
-0.30971763	0.16257444	-0.2335441	0.0053040893	-0.23309498	0.17129254	-0.3332998	0.10778001	0.2996488	0.08664749	0.16122168	0.1713903	0.07269838	-0.12714516	-0.08790552	0.2796319	-0.06693449	-0.39342418	0.22545199	-0.32781094	0.11529603	0.12269194	0.65199876	-0.07074239	-0.071426965	-0.030863594	0.13196257	0.018389381	-0.04213719	0.028693229	-0.06019846	-0.10907803	-0.056432508	-0.18915015	0.17791736	-0.18161446	0.31666136	-0.25614363	0.18709761	0.015660131	-0.38029784	0.079706274	-0.033781327	-0.053306878	0.070879385	0.24067077	0.3280347	-0.3216516	0.17870447	0.073902965	-0.005195427	-0.28584027	-0.2072926	0.3379158	-0.05907366	-0.44429842	0.26106742	-0.18392636	0.06617484	-0.3020289	-0.1379395	0.20069404	0.0288551	0.27475345	-0.21411753	-0.29881486	-0.10227658	0.12901995	-0.21372876	-0.1007239	0.054042313	0.23116903	0.1384172	0.25466588	0.15651067	0.24291222	0.05303786	-0.20414789	-0.14697815	-0.045775432	-0.04836643	0.4156328	-0.15366696	0.4684844	-0.047535148	0.4405928	-0.34386137	0.34213197	0.30491847	-0.36619708	-0.45671776	0.31675562	-0.16019696	0.06519781	-0.2549464	0.40178624	0.12418378	-0.02447368	0.08240585	0.07216331
-0.08111788	0.15825725	-0.4908051	0.48444825	-0.30825123	-0.23033631	-0.36865947	-0.33458605	0.039036848	0.20664357	-0.3553351	-0.29512602	-0.20494027	-0.0686792	-0.17295307	0.2522167	0.25577018	-0.3096134	0.2878043	0.1276261	0.07869748	0.08746099	0.11351157	0.48211715	0.13254303	-0.10051179	0.05974806	-0.1920768	0.025736207	-0.15369654	-0.4341408	0.045699753	-0.062303405	-0.21888933	-0.060948215	0.3040069	0.42349458	-0.15097569	-0.06724636	-0.20292053	-0.042602245	-0.21899942	0.25273097	0.065033495	0.3422365	-0.21639454	0.1126729	0.22826922	-0.051185455	-0.3263418	0.32606453	-0.3453029	0.12839901	0.7189709	-0.0268789	-0.38280973	0.06457362	-0.29167032	-0.021017758	0.11766932	0.06397941	0.04335639	0.13587007	0.25599036	0.021176338	0.23127082	0.16787647	0.28901657	0.020552877	-0.38361198	-0.09592427	-0.19535436	-0.247873	0.50647837	-0.27366254	0.056151286	-0.1139128	-0.1154148	0.22601898	0.21596669	-0.012497682	0.2610894	-0.3463141	-0.09407235	-0.11693735	0.22918448	-0.11391752	0.114884876	0.13733725	-0.48198038	-0.03677022	0.0047764555	-0.3313135	-0.117517695	0.042375524	-0.07917029	0.1496496	-0.00018979642	0.2589099	-0.07463465
-0.34870577	0.111581355	0.03828182	0.45585132	-0.48037085	0.0062386505	0.042290792	0.45992783	0.33539432	0.08808644	-0.14875555	-0.17485766	0.13917014	0.033276066	0.16179487	-0.048498202	-0.010545988	-0.21026383	0.2149381	0.06459746	0.2755157	0.38131276	0.1097157	0.3584708	0.03866759	0.018644975	0.2903457	0.16728383	-0.08934063	0.2647895	-0.04524425	-0.18851028	0.2202398	-0.20773523	0.08032535	-0.42202362	0.07913928	-0.16936257	-0.115219675	0.26173508	-0.0381292	0.36367717	0.122729674	-0.09982707	0.34454775	0.21480502	0.1300846	0.22713162	-0.098036535	0.24924915	0.19960146	-0.8496674	0.04829464	0.49939403	-0.5237682	0.055538237	0.08550555	-0.17909043	0.24814661	0.07027305	-0.2318403	-0.01461798	0.026594315	0.39141214	0.45434687	-0.12796292	-0.37923655	-0.067207426	0.23019914	-0.439225	0.37219232	0.14641117	-0.039252702	0.57488364	-0.326818	-0.18953082	0.14108738	-0.115272924	0.0062757963	-0.013932107	0.06166849	0.24771321	-0.027196253	-0.2287209	0.117637396	0.10770609	-0.29316196	-0.22328469	0.10538434	-0.3339967	0.08136895	0.23536648	-0.01471716	-0.13236289	-0.05726285	-0.22326235	0.01582641	0.13965018	0.14646176	-0.2662841
0.107518815	0.055130605	-0.07476342	0.72524273	0.27837545	0.08877162	0.0025247934	-0.08430437	0.17085849	0.366112	0.39292726	-0.1400873	0.2972462	0.00392452	0.21259008	0.23398629	0.3327016	-0.29941848	-0.013532372	-0.041170895	0.20508203	0.10915083	0.3686249	0.21077323	-0.050186094	-0.06929741	0.0030428064	-0.45830473	-0.30680987	-0.308608	0.2747871	-0.10437487	-0.08151852	0.38444573	-0.25726828	-0.10193903	0.1433856	0.19360583	0.19343711	0.14240931	-0.080431655	0.17747228	0.14479394	0.14792585	0.6250714	0.033254746	-0.06815719	0.15194137	-0.070285104	0.06940351	-0.07551032	-0.41060844	-0.18694988	0.41307494	-0.39001834	-0.6131673	0.05328163	-0.43720242	-0.05899958	0.1959223	0.03598742	0.027891697	-0.110886306	0.3565353	0.040516168	-0.51734453	-0.5594573	0.32387623	0.23704074	-0.36532018	-0.015291471	0.0042439937	0.15578611	0.1966706	-0.38041848	-0.07329401	-0.3185464	-0.19350529	-0.028900458	-0.05510417	-0.06271934	0.32542124	-0.15820992	-0.11906526	-0.21823317	0.014161209	-0.20588571	0.28824568	0.29519624	-0.02022719	-0.052957445	0.36397186	-0.10268271	-0.025363933	-0.2815901	0.0906867	0.14455956	0.283266	-0.28930154	-0.37621486
-0.089676745	-0.15811442	-0.054205872	-0.21726671	0.004554443	-0.50335544	0.14230157	-0.34319958	-0.1338222	0.088922486	-0.08419291	0.019836202	-0.037995733	-0.4154384	0.053851493	-0.37393644	-0.33716044	-0.17406163	0.001769528	-0.28917927	0.37237945	0.50379974	-0.070642196	-0.27768323	-0.32462168	0.062233355	0.33991575	-0.48457232	-0.0441399	-0.028655043	-0.43227056	-0.07467865	0.13064575	-0.26559708	-0.121411	0.34355116	0.2210108	0.36084536	0.1259091	0.2254354	-0.16454028	-0.14371157	0.33029705	-0.36379284	0.44628137	0.026968213	0.41748202	0.21209763	0.21904652	-0.62352586	-0.463393	-0.17148237	0.16673207	-0.23364495	-0.80737156	0.2451446	-0.020453468	0.05976209	-0.29501495	0.17857963	0.38177216	0.2430711	0.15359794	0.004180406	-0.1530998	-0.059520345	-0.19492133	0.12743829	0.04434587	-0.07898933	-0.21779951	0.09179891	0.25111806	0.8633549	-0.2030862	0.019510906	0.06653514	-0.32733515	-0.37232614	-0.5064769	0.08995691	0.0666818	-0.09364017	0.036513433	-0.29966563	0.29732445	-0.74031335	-0.032561567	0.06348857	0.13773541	-0.33051115	-0.0068126423	-0.17635405	-0.2875439	-0.28569362	-0.031059403	-0.036480214	-0.85432655	-0.18208086	-0.09620731
-0.09742789	0.1967829	-0.33810225	-0.25410765	-0.012971789	-0.065240875	-0.5077613	0.03901594	0.2084194	0.2505273	0.41017234	0.41122314	0.49498308	-0.49198946	-0.06750303	-0.6495877	0.06492108	-0.616922	-0.13930371	0.17574258	0.31082535	0.23805194	-0.029413957	-0.0031610443	-0.49935594	0.43549424	0.03349631	-0.5431783	0.10861162	0.40535718	0.008632451	0.11095414	-0.07268989	0.5606497	0.6648505	-0.30136997	0.19614604	0.017831393	-0.21320263	-0.31047887	-0.047996175	0.17241432	0.6715788	0.15965533	-0.009430308	0.022392951	-0.18555997	-0.0074126506	-0.19777241	0.31950602	-0.6694203	0.023258628	0.19185263	-0.110019006	-0.51304793	-0.20765682	0.006117714	-0.27431077	0.096986935	0.45146966	-0.0408886	-0.6431199	0.36644945	0.45725095	0.5654234	-0.031480003	-0.16464911	0.23193435	0.30365312	-0.69887745	0.31332335	-0.4163161	-0.1784242	0.1734076	-0.14270285	-0.3858309	-0.26897272	-0.30586314	0.32112366	-0.36619496	-0.14104453	-0.11327732	-0.3441199	-0.2888879	-0.12570253	0.26524356	-0.4063823	0.3659415	-0.15475959	0.21647279	-0.13830236	0.23063709	0.68615794	-0.1485518	0.3212756	0.28268015	-0.011077476	-0.1157462	-0.024930025	0.2261417
0.024649005	0.15547372	-0.7580554	0.09645995	0.13283888	-0.09649412	-0.059940137	0.3650214	0.4980559	-0.27629167	0.45332572	0.04136969	0.36770096	0.03978319	-0.150598	0.03993148	-0.033665944	-0.651844	0.62802047	-0.1441982	0.616039	-0.15085731	-0.24924164	0.22963344	0.26257083	-0.095982715	-0.28357628	-0.4965635	-0.14883636	-0.057512283	0.13814263	0.22996229	-0.27433938	-0.15708289	0.021428281	-0.11710853	0.07696129	-0.11757998	0.32784265	-0.046593808	-0.028809302	-0.12210918	0.3871205	0.10718909	-0.1624558	0.13687664	0.2537754	-0.29933974	-0.11059394	-0.54765296	-0.31792542	-0.34894517	-0.026743293	0.57292396	0.302782	-0.098340675	0.3886781	-0.20330189	-0.40460667	0.28542748	0.27385888	-0.11863084	-0.66763777	0.65246797	-0.046169687	-0.43648	-0.18616971	0.48396808	-0.25308955	-0.41650718	-0.3521752	-0.12253621	0.29907173	-0.49102238	0.35819012	-0.11111625	0.3542318	-0.25064957	0.2852353	-0.04496586	0.2922222	-0.096670195	0.10449925	-0.29469836	-0.3563989	-0.26491874	0.36530355	-0.41486835	-0.20899382	-0.4017454	-0.06844802	0.71736383	-0.07721683	-0.35035616	0.17450354	-0.083335064	-0.30866653	-0.91424245	-0.3202827	0.2804642
